sample;wc_1;vm_1;fc_1;ac_1;c_1;h_1;o_1;n_1;s_1;cl_1;hc_1;oc_1;lhv_1;wc_2;vm_2;fc_2;ac_2;c_2;h_2;o_2;n_2;s_2;cl_2;hc_2;oc_2;lhv_2;atmosphere;temperature;residence_time;pressure;heat_rate;x_fuel1;x_fuel2
digestate_pe_496;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;1000;1.5;1;1000;0.5;0.5
digestate_pe_497;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;1000;1.5;1;1000;0.5;0.5
digestate_pe_188;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;1000;1;1;1000;0.49;0.51
digestate_pe_189;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;1000;1;1;1000;0.51;0.49
digestate_pe_190;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;1000;1;1;1000;0.5;0.5
digestate_pe_191;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;1000;1;1;1000;0.51;0.49
digestate_pe_192;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;1000;0.5;1;1000;0.51;0.49
digestate_pe_193;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;1000;0.5;1;1000;0.52;0.48
digestate_pe_194;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;1000;0.5;1;1000;0.51;0.49
digestate_pe_195;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;1000;0.5;1;1000;0.51;0.49
digestate_pe_196;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;5;1;1000;0.52;0.48
digestate_pe_197;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;5;1;1000;0.5;0.5
digestate_pe_198;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;5;1;1000;0.5;0.5
digestate_pe_421;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;2;1;1000;0.5;0.5
digestate_pe_422;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;2;1;1000;0.5;0.5
digestate_pe_423;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;2;1;1000;0.52;0.48
digestate_pe_424;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;1.5;1;1000;0.5;0.5
digestate_pe_426;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;1.5;1;1000;0.51;0.49
digestate_pe_428;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;1.5;1;1000;0.5;0.5
digestate_pe_429;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;1;1;1000;0.51;0.49
digestate_pe_430;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;1;1;1000;0.52;0.48
digestate_pe_431;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;1;1;1000;0.52;0.48
digestate_pe_445;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;0.5;1;1000;0.5;0.5
digestate_pe_492;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;0.5;1;1000;0.5;0.5
digestate_pe_493;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;0.5;1;1000;0.5;0.5
digestate_pe_494;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;0.5;1;1000;0.5;0.5
digestate_pe_449;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;5;1;1000;0.51;0.49
digestate_pe_450;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;5;1;1000;0.51;0.49
digestate_pe_451;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;5;1;1000;0.51;0.49
digestate_pe_452;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;2;1;1000;0.5;0.5
digestate_pe_453;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;2;1;1000;0.52;0.48
digestate_pe_454;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;2;1;1000;0.52;0.48
digestate_pe_455;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;2;1;1000;0.53;0.47
digestate_pe_457;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;1.5;1;1000;0.51;0.49
digestate_pe_458;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;1.5;1;1000;0.5;0.5
digestate_pe_459;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;1.5;1;1000;0.5;0.5
digestate_pe_460;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;1;1;1000;0.5;0.5
digestate_pe_461;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;1;1;1000;0.51;0.49
digestate_pe_462;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;1;1;1000;0.51;0.49
digestate_pe_463;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;1;1;1000;0.5;0.5
digestate_pe_464;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;0.5;1;1000;0.5;0.5
digestate_pe_465;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;0.5;1;1000;0.5;0.5
digestate_pe_466;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;0.5;1;1000;0.5;0.5
digestate_pe_467;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;600;0.5;1;1000;0.52;0.48
digestate_pe_483;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;10;5;1000;0.75;0.25
digestate_pe_485;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;10;5;1000;0.75;0.25
digestate_pe_486;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;10;5;1000;0.75;0.25
digestate_pe_488;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;10;10;1000;0.76;0.24
digestate_pe_505;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;10;10;1000;0.74;0.26
digestate_pe_507;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;10;10;1000;0.75;0.25
digestate_pe_508;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;10;20;1000;0.75;0.25
digestate_pe_510;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;0;100;0;0;84.948;15.255;0;0.028;0.061;0.004;2.2;0;46.535;N2;800;10;20;1000;0.75;0.25
