Unnamed: 0,sample,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,temperature,residence_time,pressure,heat_rate,fuel_type,fuel_category,devol_yield,E_A,A0
99,sewage_115,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,1.0,1000,Sewage,Biomass,51.11459969,7.156894020856432,51.9029084546879
100,sewage_117,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,1.0,1000,Sewage,Biomass,46.75608235,7.156894020856432,51.9029084546879
177,sewage_206,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,20.0,1000,Sewage,Biomass,38.26210826,7.156894020856432,51.9029084546879
180,sewage_211,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,10.0,1000,Sewage,Biomass,45.15306122,7.156894020856432,51.9029084546879
185,sewage_216,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,20.0,1000,Sewage,Biomass,45.34588917,7.156894020856432,51.9029084546879
188,sewage_219,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,5.0,1000,Sewage,Biomass,45.01898919,7.156894020856432,51.9029084546879
189,sewage_220,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,5.0,1000,Sewage,Biomass,47.50462107,7.156894020856432,51.9029084546879
190,sewage_221,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,5.0,1000,Sewage,Biomass,48.36975994,7.156894020856432,51.9029084546879
192,sewage_223,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,10.0,1000,Sewage,Biomass,47.36129905,7.156894020856432,51.9029084546879
194,sewage_225,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,10.0,1000,Sewage,Biomass,45.34330387,7.156894020856432,51.9029084546879
196,sewage_227,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,10.0,1000,Sewage,Biomass,43.46771749,7.156894020856432,51.9029084546879
200,sewage_231,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,20.0,1000,Sewage,Biomass,48.84615385,7.156894020856432,51.9029084546879
244,sewage_281,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,1.0,1000,Sewage,Biomass,50.49216187,7.156894020856432,51.9029084546879
245,sewage_282,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,1.0,1000,Sewage,Biomass,48.09395456,7.156894020856432,51.9029084546879
246,sewage_283,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,1.0,1000,Sewage,Biomass,45.99474721,7.156894020856432,51.9029084546879
263,sewage_302,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,20.0,1000,Sewage,Biomass,40.96345515,7.156894020856432,51.9029084546879
1871,swage_12,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,20.0,10.0,1000,Sewage,Biomass,61.2058346,7.156894020856432,51.9029084546879
2096,TC_145,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,0.5,1.0,1000,Torr-Coal,Coal,41.51138716,21.539286288651482,148.58476997549576
2105,TC_154,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,0.5,1.0,1000,Torr-Coal,Coal,40.05732712,21.539286288651482,148.58476997549576
2113,TC_163,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,0.5,1.0,1000,Torr-Coal,Coal,43.67332632,21.539286288651482,148.58476997549576
2114,TC_164,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,0.5,1.0,1000,Torr-Coal,Coal,36.30745462,21.539286288651482,148.58476997549576
2115,TC_165,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,0.5,1.0,1000,Torr-Coal,Coal,40.16010674,21.539286288651482,148.58476997549576
2117,TC_167,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,0.5,1.0,1000,Torr-Coal,Coal,39.06408952,21.539286288651482,148.58476997549576
2015,TC_38,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,1.0,1.0,1000,Torr-Coal,Coal,40.36504037,21.539286288651482,148.58476997549576
2017,TC_40,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,1.0,1.0,1000,Torr-Coal,Coal,40.91723397,21.539286288651482,148.58476997549576
2035,TC_69,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,1.0,1.0,1000,Torr-Coal,Coal,42.10526316,21.539286288651482,148.58476997549576
2025,TC_57,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,2.0,1.0,1000,Torr-Coal,Coal,43.71842371,21.539286288651482,148.58476997549576
2057,TC_97,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,2.0,1.0,1000,Torr-Coal,Coal,43.99869537,21.539286288651482,148.58476997549576
2033,TC_67,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,5.0,1.0,1000,Torr-Coal,Coal,43.67775832,21.539286288651482,148.58476997549576
2034,TC_68,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,5.0,1.0,1000,Torr-Coal,Coal,44.70134875,21.539286288651482,148.58476997549576
2070,TC_116,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,5.0,1.0,1000,Torr-Coal,Coal,44.31426602,21.539286288651482,148.58476997549576
2038,TC_74,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,10,Torr-Coal,Coal,47.48102139,21.539286288651482,148.58476997549576
2040,TC_76,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,50,Torr-Coal,Coal,46.90444145,21.539286288651482,148.58476997549576
2041,TC_77,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,50,Torr-Coal,Coal,46.82401944,21.539286288651482,148.58476997549576
2042,TC_80,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,100,Torr-Coal,Coal,46.63494222,21.539286288651482,148.58476997549576
2043,TC_81,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,100,Torr-Coal,Coal,45.77691812,21.539286288651482,148.58476997549576
2044,TC_82,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,100,Torr-Coal,Coal,45.77028886,21.539286288651482,148.58476997549576
2050,TC_88,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,500,Torr-Coal,Coal,46.4559387,21.539286288651482,148.58476997549576
2051,TC_89,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,500,Torr-Coal,Coal,47.00033146,21.539286288651482,148.58476997549576
2064,TC_108,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,1000,Torr-Coal,Coal,46.80113457,21.539286288651482,148.58476997549576
2065,TC_111,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,500,Torr-Coal,Coal,47.05882353,21.539286288651482,148.58476997549576
2074,TC_120,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,10,Torr-Coal,Coal,45.89390963,21.539286288651482,148.58476997549576
2153,TW_209,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,0.5,1.0,1000,Torr-Wood,Biomass,61.61255797,21.34038858228421,370.5529466145733
2186,TW_242,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,0.5,1.0,1000,Torr-Wood,Biomass,60.61424232,21.34038858228421,370.5529466145733
2218,TW_276,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,0.5,1.0,1000,Torr-Wood,Biomass,64.81415929,21.34038858228421,370.5529466145733
2230,TW_288,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,0.5,1.0,1000,Torr-Wood,Biomass,61.06666667,21.34038858228421,370.5529466145733
2231,TW_289,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,0.5,1.0,1000,Torr-Wood,Biomass,61.03238866,21.34038858228421,370.5529466145733
2232,TW_290,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,0.5,1.0,1000,Torr-Wood,Biomass,62.55375455,21.34038858228421,370.5529466145733
2152,TW_208,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,1.0,1.0,1000,Torr-Wood,Biomass,62.87661406,21.34038858228421,370.5529466145733
2164,TW_220,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,1.0,1.0,1000,Torr-Wood,Biomass,59.70252508,21.34038858228421,370.5529466145733
2182,TW_238,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,1.0,1.0,1000,Torr-Wood,Biomass,58.45410628,21.34038858228421,370.5529466145733
2183,TW_239,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,1.0,1.0,1000,Torr-Wood,Biomass,58.47657567,21.34038858228421,370.5529466145733
2148,TW_204,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,Biomass,70.9915223,21.34038858228421,370.5529466145733
2160,TW_216,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,Biomass,69.90223464,21.34038858228421,370.5529466145733
2161,TW_217,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,Biomass,67.98711755,21.34038858228421,370.5529466145733
2162,TW_218,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,Biomass,68.992,21.34038858228421,370.5529466145733
2180,TW_236,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,Biomass,66.72733892,21.34038858228421,370.5529466145733
2181,TW_237,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,Biomass,69.23901393,21.34038858228421,370.5529466145733
2237,TW_295,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,Biomass,70.3492516,21.34038858228421,370.5529466145733
2147,TW_202,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,5.0,1.0,1000,Torr-Wood,Biomass,71.43824027,21.34038858228421,370.5529466145733
2158,TW_214,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,5.0,1.0,1000,Torr-Wood,Biomass,70.20928712,21.34038858228421,370.5529466145733
2125,TW_175,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,10.0,1.0,1000,Torr-Wood,Biomass,70.07125891,21.34038858228421,370.5529466145733
2127,TW_177,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,10.0,1.0,1000,Torr-Wood,Biomass,69.97915219,21.34038858228421,370.5529466145733
2137,TW_190,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,10.0,1.0,1000,Torr-Wood,Biomass,69.92456543,21.34038858228421,370.5529466145733
2227,TW_285,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,10.0,1.0,1000,Torr-Wood,Biomass,70.35546613,21.34038858228421,370.5529466145733
1253,wood_75,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,0.5,1.0,1000,Wood,Biomass,43.84353741,15.934928921278505,99.10331908756932
1254,wood_76,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,0.5,1.0,1000,Wood,Biomass,32.42074928,15.934928921278505,99.10331908756932
1256,wood_69,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,1.0,1000,Wood,Biomass,85.59847401,15.934928921278505,99.10331908756932
1894,wod_3,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,10.0,1000,Wood,Biomass,86.69562165,15.934928921278505,99.10331908756932
1897,wod_9,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,10.0,1000,Wood,Biomass,86.69562165,15.934928921278505,99.10331908756932
1909,wod_24,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,1.5,1000,Wood,Biomass,83.73459935,15.934928921278505,99.10331908756932
1910,wod_25,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,2.0,1000,Wood,Biomass,84.37795179,15.934928921278505,99.10331908756932
1911,wod_27,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,5.0,1000,Wood,Biomass,82.49642322,15.934928921278505,99.10331908756932
1912,wod_26,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,10.0,1000,Wood,Biomass,86.69562165,15.934928921278505,99.10331908756932
1262,wood_132,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.5,1.0,1000,Wood,Biomass,86.64317745,15.934928921278505,99.10331908756932
1263,wood_152,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.5,1.0,1000,Wood,Biomass,89.08745247,15.934928921278505,99.10331908756932
1264,wood_153,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.5,1.0,1000,Wood,Biomass,87.19903692,15.934928921278505,99.10331908756932
1265,wood_78,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,2.0,1.0,1000,Wood,Biomass,86.88111888,15.934928921278505,99.10331908756932
1267,wood_81,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,2.0,1.0,1000,Wood,Biomass,86.47500817,15.934928921278505,99.10331908756932
1270,wood_84,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,5.0,1.0,1000,Wood,Biomass,85.46234509,15.934928921278505,99.10331908756932
1898,wod_10,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,5.0,10.0,1000,Wood,Biomass,85.3063167,15.934928921278505,99.10331908756932
482,wood_14,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,5.0,1000,Wood,Biomass,86.03636364,15.934928921278505,99.10331908756932
484,wood_21,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,10.0,1000,Wood,Biomass,86.57233612,15.934928921278505,99.10331908756932
485,wood_22,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,10.0,1000,Wood,Biomass,84.82925355,15.934928921278505,99.10331908756932
486,wood_23,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,10.0,1000,Wood,Biomass,86.23934137,15.934928921278505,99.10331908756932
489,wood_26,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,20.0,1000,Wood,Biomass,85.58327219,15.934928921278505,99.10331908756932
490,wood_27,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,20.0,1000,Wood,Biomass,85.64618644,15.934928921278505,99.10331908756932
491,wood_28,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,20.0,1000,Wood,Biomass,84.6359584,15.934928921278505,99.10331908756932
1164,wood_9,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,1.0,1000,Wood,Biomass,87.29913473,15.934928921278505,99.10331908756932
1168,wood_69,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,1.0,1000,Wood,Biomass,85.59847401,15.934928921278505,99.10331908756932
1273,wood_87,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,1.0,1000,Wood,Biomass,86.12132353,15.934928921278505,99.10331908756932
1422,wd_26,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,1.0,1000,Wood,Biomass,85.40393754,15.934928921278505,99.10331908756932
1423,wd_27,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,1.0,1000,Wood,Biomass,84.20878758,15.934928921278505,99.10331908756932
1424,wd_28,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,1.0,1000,Wood,Biomass,86.05817452,15.934928921278505,99.10331908756932
1899,wod_11,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,10.0,1000,Wood,Biomass,85.40853834,15.934928921278505,99.10331908756932
1900,wod_12,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,20.0,10.0,1000,Wood,Biomass,85.28740826,15.934928921278505,99.10331908756932
1587,cel_33,5.725,87.90049959,6.374500406,0.0,40.30540466,4.517670155,54.86084358,0.269661888,0.046419714,0.0,1.345031574,1.020846535,16.51605,1000,1.0,1.0,1000,Cellulose,Biomass,91.15107914,23.092331773926187,674.6068539032022
1589,cel_35,5.725,87.90049959,6.374500406,0.0,40.30540466,4.517670155,54.86084358,0.269661888,0.046419714,0.0,1.345031574,1.020846535,16.51605,1000,1.0,1.0,1000,Cellulose,Biomass,96.28112197,23.092331773926187,674.6068539032022
397,digestate_75,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,0.5,1.0,1000,Digestate,Biomass,29.57034541,12.097036697930562,71.01089208359265
548,_digestate_37,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,0.5,1.0,1000,Digestate,Biomass,48.23683065,12.097036697930562,71.01089208359265
549,_digestate_38,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,0.5,1.0,1000,Digestate,Biomass,49.09769757,12.097036697930562,71.01089208359265
550,_digestate_40,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,0.5,1.0,1000,Digestate,Biomass,39.7515528,12.097036697930562,71.01089208359265
551,_digestate_88,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,0.5,1.0,1000,Digestate,Biomass,48.02750633,12.097036697930562,71.01089208359265
394,digestate_10,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,1.0,1000,Digestate,Biomass,65.04559271,12.097036697930562,71.01089208359265
1838,dgt_4,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,10.0,1000,Digestate,Biomass,72.60361856,12.097036697930562,71.01089208359265
1853,dgt_19,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,0.5,1000,Digestate,Biomass,68.41007941,12.097036697930562,71.01089208359265
1854,dgt_20,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,1.0,1000,Digestate,Biomass,71.66012368,12.097036697930562,71.01089208359265
1855,dgt_21,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,2.0,1000,Digestate,Biomass,69.99516533,12.097036697930562,71.01089208359265
1856,dgt_22,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,5.0,1000,Digestate,Biomass,68.88415483,12.097036697930562,71.01089208359265
1857,dgt_23,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,10.0,1000,Digestate,Biomass,72.60361856,12.097036697930562,71.01089208359265
1858,dgt_24,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,10.0,10,Digestate,Biomass,67.4275853,12.097036697930562,71.01089208359265
1859,dgt_25,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,10.0,50,Digestate,Biomass,68.26489054,12.097036697930562,71.01089208359265
1860,dgt_26,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,10.0,100,Digestate,Biomass,67.8925964,12.097036697930562,71.01089208359265
1861,dgt_27,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,10.0,500,Digestate,Biomass,72.21511876,12.097036697930562,71.01089208359265
1862,dgt_28,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,10.0,1000,Digestate,Biomass,72.60361856,12.097036697930562,71.01089208359265
401,digestate_95,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.5,1.0,1000,Digestate,Biomass,45.51956247,12.097036697930562,71.01089208359265
403,digestate_76,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.5,1.0,1000,Digestate,Biomass,40.84784752,12.097036697930562,71.01089208359265
535,_digestate_30,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.5,1.0,1000,Digestate,Biomass,44.66840052,12.097036697930562,71.01089208359265
536,_digestate_31,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.5,1.0,1000,Digestate,Biomass,44.28822496,12.097036697930562,71.01089208359265
539,_digestate_76,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.5,1.0,1000,Digestate,Biomass,48.13664596,12.097036697930562,71.01089208359265
405,digestate_81,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,2.0,1.0,1000,Digestate,Biomass,52.36180905,12.097036697930562,71.01089208359265
406,digestate_98,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,2.0,1.0,1000,Digestate,Biomass,54.59459459,12.097036697930562,71.01089208359265
407,digestate_179,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,2.0,1.0,1000,Digestate,Biomass,53.1496063,12.097036697930562,71.01089208359265
532,_digestate_23,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,2.0,1.0,1000,Digestate,Biomass,54.19874038,12.097036697930562,71.01089208359265
408,digestate_86,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,5.0,1.0,1000,Digestate,Biomass,55.12630015,12.097036697930562,71.01089208359265
410,digestate_151,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,5.0,1.0,1000,Digestate,Biomass,53.55583281,12.097036697930562,71.01089208359265
411,digestate_150,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,5.0,1.0,1000,Digestate,Biomass,56.3304721,12.097036697930562,71.01089208359265
529,_digestate_21,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,5.0,1.0,1000,Digestate,Biomass,54.54898911,12.097036697930562,71.01089208359265
412,digestate_105,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,Biomass,55.57387863,12.097036697930562,71.01089208359265
414,digestate_104,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,Biomass,56.73758865,12.097036697930562,71.01089208359265
